symbol,name,exchange,sector,list_date,mktcap
002777.SZ,久远银海,SZSE,软件服务,20151231,
002778.SZ,中晟高科,SZSE,环境保护,20160106,
002779.SZ,中坚科技,SZSE,农用机械,20151209,
002780.SZ,三夫户外,SZSE,服饰,20151209,
002782.SZ,可立克,SZSE,元器件,20151222,
002783.SZ,凯龙股份,SZSE,化工原料,20151209,
002785.SZ,万里石,SZSE,其他建材,20151223,
002786.SZ,银宝山新,SZSE,专用机械,20151223,
002787.SZ,华源控股,SZSE,广告包装,20151231,
002788.SZ,鹭燕医药,SZSE,医药商业,20160218,
002790.SZ,瑞尔特,SZSE,家居用品,20160308,
002791.SZ,坚朗五金,SZSE,其他建材,20160329,
002792.SZ,通宇通讯,SZSE,通信设备,20160328,
002793.SZ,罗欣药业,SZSE,化学制药,20160415,
002795.SZ,永和智控,SZSE,机械基件,20160428,
002796.SZ,世嘉科技,SZSE,通信设备,20160510,
002797.SZ,第一创业,SZSE,证券,20160511,
002798.SZ,帝欧水华,SZSE,家居用品,20160525,
002799.SZ,环球印务,SZSE,广告包装,20160608,
002800.SZ,天顺股份,SZSE,仓储物流,20160530,
002801.SZ,微光股份,SZSE,电气设备,20160622,
002802.SZ,洪汇新材,SZSE,化工原料,20160629,
002803.SZ,吉宏股份,SZSE,互联网,20160712,
002805.SZ,丰元股份,SZSE,电气设备,20160707,
002806.SZ,华锋股份,SZSE,汽车配件,20160726,
002807.SZ,江阴银行,SZSE,银行,20160902,
002809.SZ,红墙股份,SZSE,化工原料,20160823,
002810.SZ,山东赫达,SZSE,化工原料,20160826,
002811.SZ,郑中设计,SZSE,装修装饰,20160908,
002812.SZ,恩捷股份,SZSE,电气设备,20160914,
002813.SZ,路畅科技,SZSE,汽车配件,20161012,
002815.SZ,崇达技术,SZSE,元器件,20161012,
002817.SZ,黄山胶囊,SZSE,化学制药,20161025,
002818.SZ,富森美,SZSE,其他商业,20161109,
002819.SZ,东方中科,SZSE,电器仪表,20161111,
002820.SZ,桂发祥,SZSE,食品,20161118,
002821.SZ,凯莱英,SZSE,生物制药,20161118,
002823.SZ,凯中精密,SZSE,机械基件,20161124,
002824.SZ,和胜股份,SZSE,铝,20170112,
002825.SZ,纳尔股份,SZSE,化工原料,20161129,
002826.SZ,易明医药,SZSE,化学制药,20161209,
002827.SZ,高争民爆,SZSE,化工原料,20161209,
002828.SZ,贝肯能源,SZSE,石油开采,20161208,
002829.SZ,星网宇达,SZSE,航空,20161213,
002830.SZ,名雕股份,SZSE,装修装饰,20161213,
002831.SZ,裕同科技,SZSE,广告包装,20161216,
002832.SZ,比音勒芬,SZSE,服饰,20161223,
002833.SZ,弘亚数控,SZSE,专用机械,20161228,
002835.SZ,同为股份,SZSE,IT设备,20161228,
002836.SZ,新宏泽,SZSE,广告包装,20161229,
002837.SZ,英维克,SZSE,专用机械,20161229,
002838.SZ,道恩股份,SZSE,塑料,20170106,
002839.SZ,张家港行,SZSE,银行,20170124,
002840.SZ,华统股份,SZSE,食品,20170110,
002841.SZ,视源股份,SZSE,元器件,20170119,
002842.SZ,翔鹭钨业,SZSE,小金属,20170119,
002843.SZ,泰嘉股份,SZSE,钢加工,20170120,
002845.SZ,同兴达,SZSE,元器件,20170125,
002846.SZ,英联股份,SZSE,广告包装,20170207,
002847.SZ,盐津铺子,SZSE,食品,20170208,
002849.SZ,威星智能,SZSE,电器仪表,20170217,
002850.SZ,科达利,SZSE,电气设备,20170302,
002851.SZ,麦格米特,SZSE,电气设备,20170306,
002852.SZ,道道全,SZSE,食品,20170310,
002853.SZ,皮阿诺,SZSE,家居用品,20170310,
002855.SZ,捷荣技术,SZSE,元器件,20170321,
002856.SZ,美芝股份,SZSE,装修装饰,20170320,
002857.SZ,三晖电气,SZSE,电器仪表,20170323,
002858.SZ,力盛体育,SZSE,文教休闲,20170324,
002859.SZ,洁美科技,SZSE,元器件,20170407,
002860.SZ,星帅尔,SZSE,家用电器,20170412,
002861.SZ,瀛通通讯,SZSE,元器件,20170413,
002862.SZ,实丰文化,SZSE,文教休闲,20170411,
002863.SZ,今飞凯达,SZSE,汽车配件,20170418,
002864.SZ,盘龙药业,SZSE,中成药,20171116,
002865.SZ,钧达股份,SZSE,电气设备,20170425,
002866.SZ,传艺科技,SZSE,IT设备,20170426,
002867.SZ,周大生,SZSE,服饰,20170427,
002869.SZ,金溢科技,SZSE,通信设备,20170515,
002870.SZ,香山股份,SZSE,汽车配件,20170515,
002871.SZ,伟隆股份,SZSE,机械基件,20170511,
002873.SZ,新天药业,SZSE,中成药,20170519,
002875.SZ,安奈儿,SZSE,服饰,20170601,
002876.SZ,三利谱,SZSE,元器件,20170525,
002877.SZ,智能自控,SZSE,机械基件,20170605,
002878.SZ,元隆雅图,SZSE,广告包装,20170606,
002879.SZ,长缆科技,SZSE,电气设备,20170707,
002880.SZ,卫光生物,SZSE,生物制药,20170616,
002881.SZ,美格智能,SZSE,元器件,20170622,
002882.SZ,金龙羽,SZSE,电气设备,20170717,
002883.SZ,中设股份,SZSE,建筑工程,20170620,
002884.SZ,凌霄泵业,SZSE,机械基件,20170711,
002885.SZ,京泉华,SZSE,元器件,20170627,
002886.SZ,沃特股份,SZSE,塑料,20170627,
002887.SZ,绿茵生态,SZSE,环境保护,20170801,
002888.SZ,惠威科技,SZSE,元器件,20170721,
002889.SZ,东方嘉盛,SZSE,仓储物流,20170731,
002890.SZ,弘宇股份,SZSE,农用机械,20170802,
002891.SZ,中宠股份,SZSE,饲料,20170821,
002892.SZ,科力尔,SZSE,电气设备,20170817,
002893.SZ,京能热力,SZSE,供气供热,20170915,
002895.SZ,川恒股份,SZSE,化工原料,20170825,
002896.SZ,中大力德,SZSE,机械基件,20170829,
002897.SZ,意华股份,SZSE,元器件,20170907,
002899.SZ,英派斯,SZSE,文教休闲,20170915,
002900.SZ,哈三联,SZSE,化学制药,20170922,
002901.SZ,大博医疗,SZSE,医疗保健,20170922,
002902.SZ,铭普光磁,SZSE,通信设备,20170929,
002903.SZ,宇环数控,SZSE,机床制造,20171013,
002905.SZ,金逸影视,SZSE,影视音像,20171016,
002906.SZ,华阳集团,SZSE,汽车配件,20171013,
002907.SZ,华森制药,SZSE,中成药,20171020,
002908.SZ,德生科技,SZSE,软件服务,20171020,
002909.SZ,集泰股份,SZSE,化工原料,20171026,
002910.SZ,庄园牧场,SZSE,乳制品,20171031,
002911.SZ,佛燃能源,SZSE,供气供热,20171122,
002912.SZ,中新赛克,SZSE,IT设备,20171121,
002913.SZ,奥士康,SZSE,元器件,20171201,
002915.SZ,中欣氟材,SZSE,化工原料,20171205,
002916.SZ,深南电路,SZSE,元器件,20171213,
002917.SZ,金奥博,SZSE,化工原料,20171208,
002918.SZ,蒙娜丽莎,SZSE,陶瓷,20171219,
002919.SZ,名臣健康,SZSE,互联网,20171218,
002920.SZ,德赛西威,SZSE,汽车配件,20171226,
002921.SZ,联诚精密,SZSE,汽车配件,20171227,
002922.SZ,伊戈尔,SZSE,电气设备,20171229,
002923.SZ,润都股份,SZSE,化学制药,20180105,
002925.SZ,盈趣科技,SZSE,元器件,20180115,
002926.SZ,华西证券,SZSE,证券,20180205,
002927.SZ,泰永长征,SZSE,电气设备,20180223,
002928.SZ,华夏航空,SZSE,空运,20180302,
002929.SZ,润建股份,SZSE,通信设备,20180301,
002930.SZ,宏川智慧,SZSE,仓储物流,20180328,
002931.SZ,锋龙股份,SZSE,机械基件,20180403,
002932.SZ,明德生物,SZSE,医疗保健,20180710,
002933.SZ,新兴装备,SZSE,航空,20180828,
002935.SZ,天奥电子,SZSE,航空,20180903,
002936.SZ,郑州银行,SZSE,银行,20180919,
002937.SZ,兴瑞科技,SZSE,元器件,20180926,
002938.SZ,鹏鼎控股,SZSE,元器件,20180918,
002939.SZ,长城证券,SZSE,证券,20181026,
002940.SZ,昂利康,SZSE,化学制药,20181023,
002941.SZ,新疆交建,SZSE,建筑工程,20181128,
002942.SZ,新农股份,SZSE,农药化肥,20181205,
002943.SZ,宇晶股份,SZSE,机床制造,20181129,
002945.SZ,华林证券,SZSE,证券,20190117,
002946.SZ,新乳业,SZSE,乳制品,20190125,
002947.SZ,恒铭达,SZSE,元器件,20190201,
002948.SZ,青岛银行,SZSE,银行,20190116,
002949.SZ,华阳国际,SZSE,建筑工程,20190226,
002950.SZ,奥美医疗,SZSE,医疗保健,20190311,
002951.SZ,金时科技,SZSE,广告包装,20190315,
002952.SZ,亚世光电,SZSE,元器件,20190328,
002953.SZ,日丰股份,SZSE,电气设备,20190509,
002955.SZ,鸿合科技,SZSE,IT设备,20190523,
002956.SZ,西麦食品,SZSE,食品,20190619,
002957.SZ,科瑞技术,SZSE,专用机械,20190726,
002958.SZ,青农商行,SZSE,银行,20190326,
002959.SZ,小熊电器,SZSE,家用电器,20190823,
002960.SZ,青鸟消防,SZSE,专用机械,20190809,
002961.SZ,瑞达期货,SZSE,多元金融,20190905,
002962.SZ,五方光电,SZSE,元器件,20190917,
002963.SZ,豪尔赛,SZSE,装修装饰,20191028,
002965.SZ,祥鑫科技,SZSE,汽车配件,20191025,
002966.SZ,苏州银行,SZSE,银行,20190802,
002967.SZ,广电计量,SZSE,电器仪表,20191108,
002968.SZ,新大正,SZSE,房产服务,20191203,
002969.SZ,嘉美包装,SZSE,广告包装,20191202,
002970.SZ,锐明技术,SZSE,IT设备,20191217,
002971.SZ,和远气体,SZSE,化工原料,20200113,
002972.SZ,科安达,SZSE,运输设备,20191227,
002973.SZ,侨银股份,SZSE,环境保护,20200106,
002975.SZ,博杰股份,SZSE,专用机械,20200205,
002976.SZ,瑞玛精密,SZSE,汽车配件,20200306,
002977.SZ,天箭科技,SZSE,通信设备,20200317,
002978.SZ,安宁股份,SZSE,小金属,20200417,
002979.SZ,雷赛智能,SZSE,专用机械,20200408,
002980.SZ,华盛昌,SZSE,电器仪表,20200415,
002981.SZ,朝阳科技,SZSE,元器件,20200417,
002982.SZ,湘佳股份,SZSE,农业综合,20200424,
002983.SZ,芯瑞达,SZSE,元器件,20200428,
002984.SZ,森麒麟,SZSE,汽车配件,20200911,
002985.SZ,北摩高科,SZSE,航空,20200429,
002986.SZ,宇新股份,SZSE,化工原料,20200602,
002987.SZ,京北方,SZSE,软件服务,20200507,
002988.SZ,豪美新材,SZSE,铝,20200518,
002989.SZ,中天精装,SZSE,装修装饰,20200610,
002990.SZ,盛视科技,SZSE,软件服务,20200525,
002991.SZ,甘源食品,SZSE,食品,20200731,
002992.SZ,宝明科技,SZSE,元器件,20200803,
002993.SZ,奥海科技,SZSE,元器件,20200817,
002995.SZ,天地在线,SZSE,互联网,20200805,
002996.SZ,顺博合金,SZSE,铝,20200828,
002997.SZ,瑞鹄模具,SZSE,汽车配件,20200903,
002998.SZ,优彩资源,SZSE,化纤,20200925,
002999.SZ,天禾股份,SZSE,批发业,20200903,
003000.SZ,劲仔食品,SZSE,食品,20200914,
003001.SZ,中岩大地,SZSE,建筑工程,20201013,
003002.SZ,壶化股份,SZSE,化工原料,20200922,
003003.SZ,天元股份,SZSE,广告包装,20200921,
003005.SZ,竞业达,SZSE,软件服务,20200922,
003006.SZ,百亚股份,SZSE,造纸,20200921,
003007.SZ,直真科技,SZSE,软件服务,20200923,
003008.SZ,开普检测,SZSE,电气设备,20200923,
003009.SZ,中天火箭,SZSE,航空,20200925,
003010.SZ,若羽臣,SZSE,互联网,20200925,
003011.SZ,海象新材,SZSE,家居用品,20200930,
003012.SZ,东鹏控股,SZSE,陶瓷,20201019,
003013.SZ,地铁设计,SZSE,建筑工程,20201022,
003015.SZ,日久光电,SZSE,元器件,20201021,
003016.SZ,欣贺股份,SZSE,服饰,20201026,
003017.SZ,大洋生物,SZSE,化工原料,20201026,
003018.SZ,金富科技,SZSE,塑料,20201106,
003019.SZ,宸展光电,SZSE,元器件,20201117,
003020.SZ,立方制药,SZSE,化学制药,20201215,
003021.SZ,兆威机电,SZSE,元器件,20201204,
003022.SZ,联泓新科,SZSE,化工原料,20201208,
003023.SZ,彩虹集团,SZSE,家用电器,20201211,
003025.SZ,思进智能,SZSE,机床制造,20201211,
003026.SZ,中晶科技,SZSE,半导体,20201218,
003027.SZ,同兴科技,SZSE,环境保护,20201218,
003028.SZ,振邦智能,SZSE,元器件,20201228,
003029.SZ,吉大正元,SZSE,软件服务,20201224,
003030.SZ,祖名股份,SZSE,食品,20210106,
003031.SZ,中瓷电子,SZSE,元器件,20210104,
003033.SZ,征和工业,SZSE,汽车配件,20210111,
003035.SZ,南网能源,SZSE,新型电力,20210119,
003036.SZ,泰坦股份,SZSE,纺织机械,20210128,
003037.SZ,三和管桩,SZSE,水泥,20210204,
003038.SZ,鑫铂股份,SZSE,铝,20210210,
003039.SZ,顺控发展,SZSE,水务,20210308,
003040.SZ,楚天龙,SZSE,通信设备,20210322,
003041.SZ,真爱美家,SZSE,纺织,20210406,
003042.SZ,中农联合,SZSE,农药化肥,20210406,
003043.SZ,华亚智能,SZSE,半导体,20210406,
003816.SZ,中国广核,SZSE,新型电力,20190826,
300001.SZ,特锐德,SZSE,电气设备,20091030,
300002.SZ,神州泰岳,SZSE,互联网,20091030,
300003.SZ,乐普医疗,SZSE,医疗保健,20091030,
300004.SZ,南风股份,SZSE,电气设备,20091030,
300005.SZ,探路者,SZSE,服饰,20091030,
300006.SZ,莱美药业,SZSE,化学制药,20091030,
300007.SZ,汉威科技,SZSE,电器仪表,20091030,
300008.SZ,天海防务,SZSE,船舶,20091030,
300009.SZ,安科生物,SZSE,生物制药,20091030,
300010.SZ,豆神教育,SZSE,软件服务,20091030,
300011.SZ,鼎汉技术,SZSE,运输设备,20091030,
300012.SZ,华测检测,SZSE,电器仪表,20091030,
300013.SZ,新宁物流,SZSE,仓储物流,20091030,
300014.SZ,亿纬锂能,SZSE,电气设备,20091030,
300015.SZ,爱尔眼科,SZSE,医疗保健,20091030,
300016.SZ,北陆药业,SZSE,化学制药,20091030,
300017.SZ,网宿科技,SZSE,软件服务,20091030,
300018.SZ,中元股份,SZSE,电气设备,20091030,
300019.SZ,硅宝科技,SZSE,化工原料,20091030,
300021.SZ,大禹节水,SZSE,建筑工程,20091030,
300022.SZ,吉峰科技,SZSE,农用机械,20091030,
300024.SZ,机器人,SZSE,专用机械,20091030,
300025.SZ,华星创业,SZSE,通信设备,20091030,
300026.SZ,红日药业,SZSE,中成药,20091030,
300027.SZ,华谊兄弟,SZSE,影视音像,20091030,
300030.SZ,阳普医疗,SZSE,医疗保健,20091225,
300031.SZ,宝通科技,SZSE,互联网,20091225,
300032.SZ,金龙机电,SZSE,元器件,20091225,
300033.SZ,同花顺,SZSE,软件服务,20091225,
300034.SZ,钢研高纳,SZSE,航空,20091225,
300035.SZ,中科电气,SZSE,电气设备,20091225,
300036.SZ,超图软件,SZSE,软件服务,20091225,
300037.SZ,新宙邦,SZSE,化工原料,20100108,
300039.SZ,上海凯宝,SZSE,中成药,20100108,
300040.SZ,九洲集团,SZSE,新型电力,20100108,
300041.SZ,回天新材,SZSE,化工原料,20100108,
300042.SZ,朗科科技,SZSE,IT设备,20100108,
300043.SZ,星辉娱乐,SZSE,互联网,20100120,
300045.SZ,华力创通,SZSE,IT设备,20100120,
300046.SZ,台基股份,SZSE,半导体,20100120,
300047.SZ,天源迪科,SZSE,软件服务,20100120,
300048.SZ,合康新能,SZSE,电气设备,20100120,
300049.SZ,福瑞医科,SZSE,医疗保健,20100120,
300050.SZ,世纪鼎利,SZSE,通信设备,20100120,
300051.SZ,琏升科技,SZSE,综合类,20100211,
300053.SZ,航宇微,SZSE,半导体,20100211,
300054.SZ,鼎龙股份,SZSE,化工原料,20100211,
300055.SZ,万邦达,SZSE,石油加工,20100226,
300056.SZ,中创环保,SZSE,环境保护,20100226,
300057.SZ,万顺新材,SZSE,铝,20100226,
300058.SZ,蓝色光标,SZSE,广告包装,20100226,
300059.SZ,东方财富,SZSE,证券,20100319,
300061.SZ,旗天科技,SZSE,互联网,20100319,
300062.SZ,中能电气,SZSE,电气设备,20100319,
300063.SZ,天龙集团,SZSE,互联网,20100326,
300065.SZ,海兰信,SZSE,船舶,20100326,
300066.SZ,三川智慧,SZSE,电器仪表,20100326,
300067.SZ,安诺其,SZSE,染料涂料,20100421,
300068.SZ,南都电源,SZSE,电气设备,20100421,
300069.SZ,金利华电,SZSE,电气设备,20100421,
300070.SZ,碧水源,SZSE,环境保护,20100421,
300071.SZ,福石控股,SZSE,广告包装,20100421,
300072.SZ,海新能科,SZSE,化工原料,20100427,
300073.SZ,当升科技,SZSE,电气设备,20100427,
300074.SZ,华平股份,SZSE,软件服务,20100427,
300075.SZ,数字政通,SZSE,软件服务,20100427,
300076.SZ,GQY视讯,SZSE,IT设备,20100430,
300077.SZ,国民技术,SZSE,半导体,20100430,
300078.SZ,思创智联,SZSE,软件服务,20100430,
300079.SZ,数码视讯,SZSE,IT设备,20100430,
300080.SZ,易成新能,SZSE,电气设备,20100625,
300082.SZ,奥克股份,SZSE,化工原料,20100520,
300083.SZ,创世纪,SZSE,机床制造,20100520,
300084.SZ,海默科技,SZSE,专用机械,20100520,
300085.SZ,银之杰,SZSE,软件服务,20100526,
300086.SZ,康芝药业,SZSE,化学制药,20100526,
300087.SZ,荃银高科,SZSE,种植业,20100526,
300088.SZ,长信科技,SZSE,元器件,20100526,
300092.SZ,科新机电,SZSE,专用机械,20100708,
300094.SZ,国联水产,SZSE,渔业,20100708,
300095.SZ,华伍股份,SZSE,专用机械,20100728,
300097.SZ,智云股份,SZSE,专用机械,20100728,
300098.SZ,高新兴,SZSE,软件服务,20100728,
300099.SZ,尤洛卡,SZSE,电器仪表,20100806,
300100.SZ,双林股份,SZSE,汽车配件,20100806,
300101.SZ,振芯科技,SZSE,通信设备,20100806,
300102.SZ,乾照光电,SZSE,半导体,20100812,
300103.SZ,达刚控股,SZSE,专用机械,20100812,
300105.SZ,龙源技术,SZSE,环境保护,20100820,
300106.SZ,西部牧业,SZSE,乳制品,20100820,
300107.SZ,建新股份,SZSE,化工原料,20100820,
300109.SZ,新开源,SZSE,化工原料,20100825,
300110.SZ,华仁药业,SZSE,化学制药,20100825,
300111.SZ,向日葵,SZSE,化学制药,20100827,
300112.SZ,万讯自控,SZSE,电器仪表,20100827,
300113.SZ,顺网科技,SZSE,互联网,20100827,
300115.SZ,长盈精密,SZSE,元器件,20100902,
300118.SZ,东方日升,SZSE,电气设备,20100902,
300119.SZ,瑞普生物,SZSE,农业综合,20100917,
300120.SZ,经纬辉开,SZSE,元器件,20100917,
300121.SZ,阳谷华泰,SZSE,化工原料,20100917,
300122.SZ,智飞生物,SZSE,生物制药,20100928,
300123.SZ,亚光科技,SZSE,半导体,20100928,
300124.SZ,汇川技术,SZSE,电器仪表,20100928,
300126.SZ,锐奇股份,SZSE,轻工机械,20101013,
300127.SZ,银河磁体,SZSE,矿物制品,20101013,
300128.SZ,锦富技术,SZSE,元器件,20101013,
300129.SZ,泰胜风能,SZSE,电气设备,20101019,
300130.SZ,新国都,SZSE,IT设备,20101019,
300131.SZ,英唐智控,SZSE,元器件,20101019,
300132.SZ,青松股份,SZSE,化工原料,20101026,
300133.SZ,华策影视,SZSE,影视音像,20101026,
300134.SZ,大富科技,SZSE,通信设备,20101026,
300135.SZ,宝利国际,SZSE,石油加工,20101026,
300136.SZ,信维通信,SZSE,元器件,20101105,
300137.SZ,先河环保,SZSE,环境保护,20101105,
300138.SZ,晨光生物,SZSE,食品,20101105,
300139.SZ,晓程科技,SZSE,黄金,20101112,
300140.SZ,节能环境,SZSE,环境保护,20101112,
300141.SZ,和顺电气,SZSE,电气设备,20101112,
300142.SZ,沃森生物,SZSE,生物制药,20101112,
300143.SZ,盈康生命,SZSE,医疗保健,20101209,
300144.SZ,宋城演艺,SZSE,旅游景点,20101209,
300145.SZ,南方泵业,SZSE,机械基件,20101209,
300146.SZ,汤臣倍健,SZSE,食品,20101215,
300148.SZ,天舟文化,SZSE,出版业,20101215,
300149.SZ,睿智医药,SZSE,生物制药,20101222,
300150.SZ,世纪瑞尔,SZSE,软件服务,20101222,
300151.SZ,昌红科技,SZSE,专用机械,20101222,
300153.SZ,科泰电源,SZSE,电气设备,20101229,
300154.SZ,瑞凌股份,SZSE,机械基件,20101229,
300155.SZ,安居宝,SZSE,IT设备,20110107,
300157.SZ,新锦动力,SZSE,专用机械,20110107,
300158.SZ,振东制药,SZSE,化学制药,20110107,
300160.SZ,秀强股份,SZSE,家用电器,20110113,
300161.SZ,华中数控,SZSE,机床制造,20110113,
300162.SZ,雷曼光电,SZSE,元器件,20110113,
300163.SZ,先锋新材,SZSE,家居用品,20110113,
300164.SZ,通源石油,SZSE,石油开采,20110113,
300165.SZ,天瑞仪器,SZSE,电器仪表,20110125,
300166.SZ,东方国信,SZSE,软件服务,20110125,
300168.SZ,万达信息,SZSE,软件服务,20110125,
300169.SZ,天晟新材,SZSE,塑料,20110125,
300170.SZ,汉得信息,SZSE,软件服务,20110201,
300171.SZ,东富龙,SZSE,医疗保健,20110201,
300172.SZ,中电环保,SZSE,环境保护,20110201,
300174.SZ,元力股份,SZSE,化工原料,20110201,
300176.SZ,鸿特科技,SZSE,汽车配件,20110215,
300177.SZ,中海达,SZSE,通信设备,20110215,
300179.SZ,四方达,SZSE,矿物制品,20110215,
300180.SZ,华峰超纤,SZSE,化纤,20110222,
300181.SZ,佐力药业,SZSE,中成药,20110222,
300182.SZ,捷成股份,SZSE,影视音像,20110222,
300183.SZ,东软载波,SZSE,通信设备,20110222,
300184.SZ,力源信息,SZSE,元器件,20110222,
300185.SZ,通裕重工,SZSE,工程机械,20110308,
300187.SZ,永清环保,SZSE,环境保护,20110308,
300188.SZ,国投智能,SZSE,软件服务,20110316,
300189.SZ,神农种业,SZSE,种植业,20110316,
300190.SZ,维尔利,SZSE,环境保护,20110316,
300191.SZ,潜能恒信,SZSE,石油开采,20110316,
300192.SZ,科德教育,SZSE,文教休闲,20110322,
300193.SZ,佳士科技,SZSE,专用机械,20110322,
300194.SZ,福安药业,SZSE,化学制药,20110322,
300195.SZ,长荣股份,SZSE,轻工机械,20110329,
300196.SZ,长海股份,SZSE,玻璃,20110329,
300197.SZ,节能铁汉,SZSE,环境保护,20110329,
300199.SZ,翰宇药业,SZSE,化学制药,20110407,
300200.SZ,高盟新材,SZSE,化工原料,20110407,
300201.SZ,海伦哲,SZSE,工程机械,20110407,
300203.SZ,聚光科技,SZSE,电器仪表,20110415,
300204.SZ,舒泰神,SZSE,生物制药,20110415,
300206.SZ,理邦仪器,SZSE,医疗保健,20110421,
300207.SZ,欣旺达,SZSE,电气设备,20110421,
300209.SZ,行云科技,SZSE,互联网,20110426,
300210.SZ,森远股份,SZSE,专用机械,20110426,
300212.SZ,易华录,SZSE,软件服务,20110505,
300213.SZ,佳讯飞鸿,SZSE,通信设备,20110505,
300214.SZ,日科化学,SZSE,化工原料,20110511,
300215.SZ,电科院,SZSE,电气设备,20110511,
300217.SZ,东方电热,SZSE,家用电器,20110518,
300218.SZ,安利股份,SZSE,塑料,20110518,
300219.SZ,鸿利智汇,SZSE,元器件,20110518,
300220.SZ,金运激光,SZSE,专用机械,20110525,
300221.SZ,银禧科技,SZSE,塑料,20110525,
300222.SZ,科大智能,SZSE,电气设备,20110525,
300223.SZ,北京君正,SZSE,半导体,20110531,
300224.SZ,正海磁材,SZSE,矿物制品,20110531,
300226.SZ,上海钢联,SZSE,互联网,20110608,
300227.SZ,光韵达,SZSE,专用机械,20110608,
300228.SZ,富瑞特装,SZSE,化工机械,20110608,
300229.SZ,拓尔思,SZSE,软件服务,20110615,
300230.SZ,永利股份,SZSE,塑料,20110615,
300231.SZ,银信科技,SZSE,软件服务,20110615,
300232.SZ,洲明科技,SZSE,元器件,20110622,
300233.SZ,金城医药,SZSE,化学制药,20110622,
300234.SZ,开尔新材,SZSE,陶瓷,20110622,
300235.SZ,方直科技,SZSE,软件服务,20110629,
300236.SZ,上海新阳,SZSE,半导体,20110629,
300238.SZ,冠昊生物,SZSE,医疗保健,20110706,
300239.SZ,东宝生物,SZSE,生物制药,20110706,
300240.SZ,飞力达,SZSE,仓储物流,20110706,
300241.SZ,瑞丰光电,SZSE,半导体,20110712,
300242.SZ,佳云科技,SZSE,互联网,20110712,
300243.SZ,瑞丰高材,SZSE,化工原料,20110712,
300244.SZ,迪安诊断,SZSE,医疗保健,20110719,
300245.SZ,天玑科技,SZSE,软件服务,20110719,
300246.SZ,宝莱特,SZSE,医疗保健,20110719,
300247.SZ,融捷健康,SZSE,医疗保健,20110729,
300248.SZ,新开普,SZSE,软件服务,20110729,
300249.SZ,依米康,SZSE,IT设备,20110803,
300250.SZ,初灵信息,SZSE,软件服务,20110803,
300251.SZ,光线传媒,SZSE,影视音像,20110803,
300252.SZ,金信诺,SZSE,通信设备,20110818,
300253.SZ,卫宁健康,SZSE,软件服务,20110818,
300254.SZ,仟源医药,SZSE,化学制药,20110819,
300255.SZ,常山药业,SZSE,生物制药,20110819,
300256.SZ,星星科技,SZSE,元器件,20110819,
300257.SZ,开山股份,SZSE,机械基件,20110819,
300258.SZ,精锻科技,SZSE,汽车配件,20110826,
300259.SZ,新天科技,SZSE,电器仪表,20110831,
300260.SZ,新莱应材,SZSE,机械基件,20110906,
300261.SZ,雅本化学,SZSE,农药化肥,20110906,
300263.SZ,隆华科技,SZSE,专用机械,20110916,
300264.SZ,佳创视讯,SZSE,软件服务,20110916,
300265.SZ,通光线缆,SZSE,电气设备,20110916,
300266.SZ,兴源环境,SZSE,环境保护,20110927,
300267.SZ,尔康制药,SZSE,化学制药,20110927,
300269.SZ,联建光电,SZSE,元器件,20111012,
300270.SZ,中威电子,SZSE,IT设备,20111012,
300271.SZ,华宇软件,SZSE,软件服务,20111026,
300272.SZ,开能健康,SZSE,家用电器,20111102,
300274.SZ,阳光电源,SZSE,电气设备,20111102,
300275.SZ,梅安森,SZSE,工程机械,20111102,
300276.SZ,三丰智能,SZSE,专用机械,20111115,
300277.SZ,汽轮科技,SZSE,机械基件,20111123,
300278.SZ,华昌达,SZSE,专用机械,20111216,
300279.SZ,和晶科技,SZSE,元器件,20111229,
300281.SZ,金明精机,SZSE,专用机械,20111229,
300283.SZ,温州宏丰,SZSE,电气设备,20120110,
300284.SZ,苏交科,SZSE,建筑工程,20120110,
300285.SZ,国瓷材料,SZSE,陶瓷,20120113,
300286.SZ,安科瑞,SZSE,电器仪表,20120113,
300287.SZ,飞利信,SZSE,软件服务,20120201,
300288.SZ,朗玛信息,SZSE,软件服务,20120216,
300289.SZ,利德曼,SZSE,医疗保健,20120216,
300290.SZ,荣科科技,SZSE,软件服务,20120216,
300291.SZ,百纳千成,SZSE,影视音像,20120209,
300292.SZ,吴通控股,SZSE,互联网,20120229,
300293.SZ,蓝英装备,SZSE,专用机械,20120308,
300294.SZ,博雅生物,SZSE,生物制药,20120308,
300295.SZ,三六五网,SZSE,互联网,20120315,
300296.SZ,利亚德,SZSE,元器件,20120315,
300298.SZ,三诺生物,SZSE,医疗保健,20120319,
300299.SZ,富春股份,SZSE,互联网,20120319,
300300.SZ,海峡创新,SZSE,软件服务,20120319,
300302.SZ,同有科技,SZSE,IT设备,20120321,
300303.SZ,聚飞光电,SZSE,半导体,20120319,
300304.SZ,云意电气,SZSE,汽车配件,20120321,
300305.SZ,裕兴股份,SZSE,塑料,20120329,
300306.SZ,远方信息,SZSE,电器仪表,20120329,
300307.SZ,慈星股份,SZSE,纺织机械,20120329,
300308.SZ,中际旭创,SZSE,通信设备,20120410,
300310.SZ,宜通世纪,SZSE,通信设备,20120425,
300314.SZ,戴维医疗,SZSE,医疗保健,20120508,
300315.SZ,掌趣科技,SZSE,互联网,20120511,
300316.SZ,晶盛机电,SZSE,专用机械,20120511,
300317.SZ,珈伟新能,SZSE,电气设备,20120511,
